match_id,match_date,kick_off,competition_id,competition_name,season_id,season_name,competition_stage,match_week,team,opponent,is_home,team_score,opponent_score,goal_difference,result,points,events,possessions,passes,completed_passes,progressive_passes,final_third_entries,box_entries,crosses,completed_crosses,through_balls,switches,key_passes,assists,carries,progressive_carries,shots,shots_on_target,penalty_shots,goals_from_shots,own_goals_for,own_goals_against,xg,non_penalty_xg,open_play_xg,set_piece_xg,penalty_xg,free_kick_xg,headers,pressures,counterpressures,ball_recoveries,interceptions,clearances,blocks,duels,duels_won,dribbles,successful_dribbles,fouls_committed,fouls_won,miscontrols,dispossessed,goalkeeper_events,substitutions,opponent_events,opponent_possessions,opponent_passes,opponent_completed_passes,opponent_progressive_passes,opponent_final_third_entries,opponent_box_entries,opponent_crosses,opponent_completed_crosses,opponent_through_balls,opponent_switches,opponent_key_passes,opponent_assists,opponent_carries,opponent_progressive_carries,opponent_shots,opponent_shots_on_target,opponent_penalty_shots,opponent_goals_from_shots,opponent_own_goals_for,opponent_own_goals_against,opponent_xg,opponent_non_penalty_xg,opponent_open_play_xg,opponent_set_piece_xg,opponent_penalty_xg,opponent_free_kick_xg,opponent_headers,opponent_pressures,opponent_counterpressures,opponent_ball_recoveries,opponent_interceptions,opponent_clearances,opponent_blocks,opponent_duels,opponent_duels_won,opponent_dribbles,opponent_successful_dribbles,opponent_fouls_committed,opponent_fouls_won,opponent_miscontrols,opponent_dispossessed,opponent_goalkeeper_events,opponent_substitutions,pass_completion_rate,cross_completion_rate,shots_on_target_rate,xg_per_shot,non_penalty_xg_per_shot,dribble_success_rate,duel_win_rate,xg_difference,non_penalty_xg_difference,shot_difference,pressure_difference,final_third_entry_difference,box_entry_difference
8657,2018-07-14,16:00:00.000,43,FIFA World Cup,3,2018,3rd Place Final,7,Belgium,England,True,2,0,2,win,3,1931.0,72.0,499.0,427.0,56.0,50.0,15.0,9.0,1.0,0.0,9.0,7.0,2.0,469.0,38.0,11.0,4.0,0.0,2.0,0.0,0.0,1.32065846,1.32065846,1.106613144,0.21404531599999999,0.0,0.0,0.0,259.0,37.0,39.0,9.0,21.0,10.0,17.0,7.0,21.0,13.0,12.0,4.0,7.0,5.0,18.0,3.0,2495.0,78.0,685.0,619.0,51.0,65.0,16.0,20.0,6.0,0.0,12.0,15.0,0.0,653.0,31.0,15.0,5.0,0.0,0.0,0.0,0.0,1.335356625,1.335356625,0.293420391,1.041936234,0.0,0.0,5.0,274.0,54.0,34.0,13.0,8.0,18.0,11.0,7.0,17.0,11.0,4.0,11.0,8.0,7.0,11.0,3.0,0.8557114228456913,0.1111111111111111,0.36363636363636365,0.12005986,0.12005986,0.6190476190476191,0.4117647058823529,-0.014698164999999985,-0.014698164999999985,-4.0,-15.0,-15.0,-1.0
8657,2018-07-14,16:00:00.000,43,FIFA World Cup,3,2018,3rd Place Final,7,England,Belgium,False,0,2,-2,loss,0,2495.0,78.0,685.0,619.0,51.0,65.0,16.0,20.0,6.0,0.0,12.0,15.0,0.0,653.0,31.0,15.0,5.0,0.0,0.0,0.0,0.0,1.335356625,1.335356625,0.293420391,1.041936234,0.0,0.0,5.0,274.0,54.0,34.0,13.0,8.0,18.0,11.0,7.0,17.0,11.0,4.0,11.0,8.0,7.0,11.0,3.0,1931.0,72.0,499.0,427.0,56.0,50.0,15.0,9.0,1.0,0.0,9.0,7.0,2.0,469.0,38.0,11.0,4.0,0.0,2.0,0.0,0.0,1.32065846,1.32065846,1.106613144,0.21404531599999999,0.0,0.0,0.0,259.0,37.0,39.0,9.0,21.0,10.0,17.0,7.0,21.0,13.0,12.0,4.0,7.0,5.0,18.0,3.0,0.9036496350364963,0.3,0.3333333333333333,0.089023775,0.089023775,0.6470588235294118,0.6363636363636364,0.014698164999999985,0.014698164999999985,4.0,15.0,15.0,1.0
8658,2018-07-15,17:00:00.000,43,FIFA World Cup,3,2018,Final,7,Croatia,France,False,2,4,-2,loss,0,1806.0,94.0,554.0,448.0,78.0,72.0,10.0,25.0,6.0,0.0,24.0,11.0,1.0,397.0,29.0,15.0,3.0,0.0,2.0,0.0,1.0,1.4802876897,1.4802876897,0.7842968296999999,0.69599086,0.0,0.0,4.0,97.0,56.0,45.0,6.0,13.0,15.0,29.0,17.0,12.0,7.0,14.0,14.0,17.0,10.0,8.0,2.0,1172.0,88.0,292.0,202.0,77.0,30.0,5.0,4.0,1.0,0.0,7.0,3.0,1.0,220.0,12.0,8.0,6.0,1.0,3.0,1.0,0.0,1.0979636080000001,0.31446360800000006,0.13293484,0.18152876799999998,0.7835,0.0,0.0,157.0,50.0,43.0,11.0,24.0,18.0,24.0,12.0,16.0,9.0,14.0,13.0,16.0,17.0,24.0,3.0,0.8086642599277978,0.24,0.2,0.09868584597999999,0.09868584597999999,0.5833333333333334,0.5862068965517241,0.38232408169999976,1.1658240816999998,7.0,-60.0,42.0,5.0
8658,2018-07-15,17:00:00.000,43,FIFA World Cup,3,2018,Final,7,France,Croatia,True,4,2,2,win,3,1172.0,88.0,292.0,202.0,77.0,30.0,5.0,4.0,1.0,0.0,7.0,3.0,1.0,220.0,12.0,8.0,6.0,1.0,3.0,1.0,0.0,1.0979636080000001,0.31446360800000006,0.13293484,0.18152876799999998,0.7835,0.0,0.0,157.0,50.0,43.0,11.0,24.0,18.0,24.0,12.0,16.0,9.0,14.0,13.0,16.0,17.0,24.0,3.0,1806.0,94.0,554.0,448.0,78.0,72.0,10.0,25.0,6.0,0.0,24.0,11.0,1.0,397.0,29.0,15.0,3.0,0.0,2.0,0.0,1.0,1.4802876897,1.4802876897,0.7842968296999999,0.69599086,0.0,0.0,4.0,97.0,56.0,45.0,6.0,13.0,15.0,29.0,17.0,12.0,7.0,14.0,14.0,17.0,10.0,8.0,2.0,0.6917808219178082,0.25,0.75,0.13724545100000002,0.04492337257142858,0.5625,0.5,-0.38232408169999976,-1.1658240816999998,-7.0,60.0,-42.0,-5.0
3857286,2022-11-20,16:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Ecuador,Qatar,False,2,0,2,win,3,1717.0,79.0,519.0,432.0,63.0,27.0,12.0,7.0,3.0,3.0,13.0,3.0,1.0,394.0,12.0,6.0,3.0,1.0,2.0,0.0,0.0,1.1540112984,0.37051129839999997,0.1743382444,0.19617305399999999,0.7835,0.0,2.0,134.0,58.0,34.0,8.0,4.0,21.0,33.0,10.0,14.0,10.0,14.0,17.0,14.0,9.0,6.0,4.0,1582.0,79.0,468.0,382.0,62.0,34.0,1.0,4.0,3.0,2.0,15.0,5.0,0.0,371.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.30418895050000005,0.30418895050000005,0.0062173195,0.297971631,0.0,0.0,2.0,99.0,39.0,33.0,5.0,21.0,11.0,24.0,8.0,15.0,8.0,17.0,14.0,12.0,8.0,9.0,2.0,0.8323699421965318,0.42857142857142855,0.5,0.19233521639999998,0.07410225967999999,0.7142857142857143,0.30303030303030304,0.8498223478999999,0.06632234789999991,1.0,35.0,-7.0,11.0
3857286,2022-11-20,16:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Qatar,Ecuador,True,0,2,-2,loss,0,1582.0,79.0,468.0,382.0,62.0,34.0,1.0,4.0,3.0,2.0,15.0,5.0,0.0,371.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.30418895050000005,0.30418895050000005,0.0062173195,0.297971631,0.0,0.0,2.0,99.0,39.0,33.0,5.0,21.0,11.0,24.0,8.0,15.0,8.0,17.0,14.0,12.0,8.0,9.0,2.0,1717.0,79.0,519.0,432.0,63.0,27.0,12.0,7.0,3.0,3.0,13.0,3.0,1.0,394.0,12.0,6.0,3.0,1.0,2.0,0.0,0.0,1.1540112984,0.37051129839999997,0.1743382444,0.19617305399999999,0.7835,0.0,2.0,134.0,58.0,34.0,8.0,4.0,21.0,33.0,10.0,14.0,10.0,14.0,17.0,14.0,9.0,6.0,4.0,0.8162393162393162,0.75,0.0,0.06083779010000001,0.06083779010000001,0.5333333333333333,0.3333333333333333,-0.8498223478999999,-0.06632234789999991,-1.0,-35.0,7.0,-11.0
3857271,2022-11-21,13:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,England,Iran,True,6,2,4,win,3,2619.0,83.0,846.0,746.0,81.0,62.0,8.0,13.0,4.0,0.0,23.0,4.0,5.0,660.0,21.0,13.0,7.0,0.0,6.0,0.0,0.0,1.987157745,1.987157745,0.45738636299999996,1.529771382,0.0,0.042866398,2.0,101.0,51.0,46.0,6.0,7.0,13.0,30.0,10.0,14.0,10.0,9.0,17.0,14.0,8.0,8.0,5.0,1030.0,66.0,247.0,163.0,63.0,20.0,5.0,9.0,2.0,1.0,3.0,5.0,1.0,190.0,6.0,8.0,2.0,1.0,2.0,0.0,0.0,1.4556585987,0.6721585987,0.5321875867,0.139971012,0.7835,0.0,0.0,141.0,35.0,38.0,21.0,21.0,17.0,25.0,5.0,11.0,1.0,21.0,9.0,4.0,7.0,16.0,6.0,0.8817966903073287,0.3076923076923077,0.5384615384615384,0.1528582880769231,0.1528582880769231,0.7142857142857143,0.3333333333333333,0.5314991463000001,1.3149991463,5.0,-40.0,42.0,3.0
3857271,2022-11-21,13:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Iran,England,False,2,6,-4,loss,0,1030.0,66.0,247.0,163.0,63.0,20.0,5.0,9.0,2.0,1.0,3.0,5.0,1.0,190.0,6.0,8.0,2.0,1.0,2.0,0.0,0.0,1.4556585987,0.6721585987,0.5321875867,0.139971012,0.7835,0.0,0.0,141.0,35.0,38.0,21.0,21.0,17.0,25.0,5.0,11.0,1.0,21.0,9.0,4.0,7.0,16.0,6.0,2619.0,83.0,846.0,746.0,81.0,62.0,8.0,13.0,4.0,0.0,23.0,4.0,5.0,660.0,21.0,13.0,7.0,0.0,6.0,0.0,0.0,1.987157745,1.987157745,0.45738636299999996,1.529771382,0.0,0.042866398,2.0,101.0,51.0,46.0,6.0,7.0,13.0,30.0,10.0,14.0,10.0,9.0,17.0,14.0,8.0,8.0,5.0,0.659919028340081,0.2222222222222222,0.25,0.1819573248375,0.09602265695714286,0.09090909090909091,0.2,-0.5314991463000001,-1.3149991463,-5.0,40.0,-42.0,-3.0
3857282,2022-11-21,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,United States,Wales,True,1,1,0,draw,1,2096.0,86.0,610.0,520.0,58.0,62.0,9.0,18.0,3.0,2.0,14.0,4.0,1.0,529.0,38.0,6.0,1.0,0.0,1.0,0.0,0.0,0.6024987946,0.6024987946,0.228439846,0.3740589486,0.0,0.0,3.0,137.0,66.0,45.0,13.0,24.0,21.0,32.0,8.0,6.0,3.0,17.0,10.0,20.0,22.0,11.0,5.0,1591.0,90.0,443.0,339.0,87.0,29.0,9.0,11.0,4.0,0.0,15.0,5.0,0.0,339.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,1.395336012,0.6118360119999999,0.042556882,0.56927913,0.7835,0.0,3.0,128.0,40.0,53.0,10.0,29.0,23.0,40.0,17.0,12.0,5.0,10.0,16.0,18.0,9.0,10.0,4.0,0.8524590163934426,0.16666666666666666,0.16666666666666666,0.10041646576666667,0.10041646576666667,0.5,0.25,-0.7928372174,-0.00933721739999993,-1.0,9.0,33.0,0.0
3857282,2022-11-21,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Wales,United States,False,1,1,0,draw,1,1591.0,90.0,443.0,339.0,87.0,29.0,9.0,11.0,4.0,0.0,15.0,5.0,0.0,339.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,1.395336012,0.6118360119999999,0.042556882,0.56927913,0.7835,0.0,3.0,128.0,40.0,53.0,10.0,29.0,23.0,40.0,17.0,12.0,5.0,10.0,16.0,18.0,9.0,10.0,4.0,2096.0,86.0,610.0,520.0,58.0,62.0,9.0,18.0,3.0,2.0,14.0,4.0,1.0,529.0,38.0,6.0,1.0,0.0,1.0,0.0,0.0,0.6024987946,0.6024987946,0.228439846,0.3740589486,0.0,0.0,3.0,137.0,66.0,45.0,13.0,24.0,21.0,32.0,8.0,6.0,3.0,17.0,10.0,20.0,22.0,11.0,5.0,0.7652370203160271,0.36363636363636365,0.42857142857142855,0.199333716,0.10197266866666665,0.4166666666666667,0.425,0.7928372174,0.00933721739999993,1.0,-9.0,-33.0,0.0
3857285,2022-11-21,16:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Netherlands,Senegal,False,2,0,2,win,3,1599.0,87.0,491.0,393.0,56.0,45.0,8.0,17.0,6.0,4.0,12.0,7.0,1.0,336.0,19.0,10.0,3.0,0.0,2.0,0.0,0.0,1.1238838,1.1238838,0.767126627,0.35675717300000004,0.0,0.0,4.0,104.0,40.0,31.0,11.0,16.0,15.0,29.0,9.0,12.0,6.0,16.0,12.0,12.0,9.0,17.0,4.0,1534.0,86.0,430.0,344.0,68.0,33.0,14.0,12.0,7.0,1.0,18.0,13.0,0.0,327.0,27.0,15.0,4.0,0.0,0.0,0.0,0.0,0.6914927064999999,0.6914927064999999,0.37067543,0.3208172765,0.0,0.0,2.0,112.0,28.0,49.0,9.0,34.0,13.0,35.0,11.0,6.0,4.0,13.0,16.0,15.0,8.0,15.0,4.0,0.8004073319755601,0.35294117647058826,0.3,0.11238838,0.11238838,0.5,0.3103448275862069,0.43239109350000005,0.43239109350000005,-5.0,-8.0,12.0,-6.0
3857285,2022-11-21,16:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Senegal,Netherlands,True,0,2,-2,loss,0,1534.0,86.0,430.0,344.0,68.0,33.0,14.0,12.0,7.0,1.0,18.0,13.0,0.0,327.0,27.0,15.0,4.0,0.0,0.0,0.0,0.0,0.6914927064999999,0.6914927064999999,0.37067543,0.3208172765,0.0,0.0,2.0,112.0,28.0,49.0,9.0,34.0,13.0,35.0,11.0,6.0,4.0,13.0,16.0,15.0,8.0,15.0,4.0,1599.0,87.0,491.0,393.0,56.0,45.0,8.0,17.0,6.0,4.0,12.0,7.0,1.0,336.0,19.0,10.0,3.0,0.0,2.0,0.0,0.0,1.1238838,1.1238838,0.767126627,0.35675717300000004,0.0,0.0,4.0,104.0,40.0,31.0,11.0,16.0,15.0,29.0,9.0,12.0,6.0,16.0,12.0,12.0,9.0,17.0,4.0,0.8,0.5833333333333334,0.26666666666666666,0.04609951376666666,0.04609951376666666,0.6666666666666666,0.3142857142857143,-0.43239109350000005,-0.43239109350000005,5.0,8.0,-12.0,6.0
3857254,2022-11-22,13:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Denmark,Tunisia,True,0,0,0,draw,1,2146.0,101.0,646.0,544.0,80.0,55.0,7.0,12.0,4.0,0.0,24.0,9.0,0.0,560.0,16.0,11.0,5.0,0.0,0.0,0.0,0.0,1.5665587579999998,1.5665587579999998,0.057407571000000004,1.5091511869999998,0.0,0.0,5.0,109.0,50.0,44.0,10.0,20.0,23.0,30.0,9.0,14.0,2.0,13.0,9.0,17.0,14.0,15.0,4.0,1534.0,93.0,417.0,315.0,89.0,22.0,4.0,3.0,1.0,2.0,5.0,8.0,0.0,333.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0599351179999998,1.0599351179999998,0.127442634,0.9324924840000001,0.0,0.0,2.0,130.0,48.0,51.0,12.0,33.0,20.0,46.0,15.0,16.0,10.0,10.0,13.0,10.0,11.0,14.0,5.0,0.8421052631578947,0.3333333333333333,0.45454545454545453,0.14241443254545452,0.14241443254545452,0.14285714285714285,0.3,0.5066236399999999,0.5066236399999999,-2.0,-21.0,33.0,3.0
3857254,2022-11-22,13:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Tunisia,Denmark,False,0,0,0,draw,1,1534.0,93.0,417.0,315.0,89.0,22.0,4.0,3.0,1.0,2.0,5.0,8.0,0.0,333.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0599351179999998,1.0599351179999998,0.127442634,0.9324924840000001,0.0,0.0,2.0,130.0,48.0,51.0,12.0,33.0,20.0,46.0,15.0,16.0,10.0,10.0,13.0,10.0,11.0,14.0,5.0,2146.0,101.0,646.0,544.0,80.0,55.0,7.0,12.0,4.0,0.0,24.0,9.0,0.0,560.0,16.0,11.0,5.0,0.0,0.0,0.0,0.0,1.5665587579999998,1.5665587579999998,0.057407571000000004,1.5091511869999998,0.0,0.0,5.0,109.0,50.0,44.0,10.0,20.0,23.0,30.0,9.0,14.0,2.0,13.0,9.0,17.0,14.0,15.0,4.0,0.7553956834532374,0.3333333333333333,0.07692307692307693,0.0815334706153846,0.0815334706153846,0.625,0.32608695652173914,-0.5066236399999999,-0.5066236399999999,2.0,21.0,-33.0,-3.0
3857265,2022-11-22,16:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Mexico,Poland,True,0,0,0,draw,1,1822.0,86.0,544.0,437.0,68.0,55.0,8.0,21.0,6.0,0.0,21.0,9.0,0.0,456.0,34.0,11.0,4.0,0.0,0.0,0.0,0.0,0.5291349314,0.5291349314,0.008207667,0.5209272644,0.0,0.0,3.0,96.0,44.0,49.0,8.0,21.0,18.0,43.0,8.0,9.0,8.0,14.0,14.0,14.0,13.0,6.0,3.0,1362.0,86.0,362.0,259.0,80.0,44.0,3.0,3.0,0.0,1.0,7.0,4.0,0.0,250.0,20.0,6.0,2.0,1.0,0.0,0.0,0.0,1.137926228,0.35442622799999995,0.17296309,0.181463138,0.7835,0.0,2.0,135.0,47.0,49.0,8.0,28.0,27.0,31.0,7.0,14.0,8.0,15.0,14.0,14.0,17.0,18.0,3.0,0.8033088235294118,0.2857142857142857,0.36363636363636365,0.04810317558181818,0.04810317558181818,0.8888888888888888,0.18604651162790697,-0.6087912966,0.17470870340000005,5.0,-39.0,11.0,5.0
3857265,2022-11-22,16:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Poland,Mexico,False,0,0,0,draw,1,1362.0,86.0,362.0,259.0,80.0,44.0,3.0,3.0,0.0,1.0,7.0,4.0,0.0,250.0,20.0,6.0,2.0,1.0,0.0,0.0,0.0,1.137926228,0.35442622799999995,0.17296309,0.181463138,0.7835,0.0,2.0,135.0,47.0,49.0,8.0,28.0,27.0,31.0,7.0,14.0,8.0,15.0,14.0,14.0,17.0,18.0,3.0,1822.0,86.0,544.0,437.0,68.0,55.0,8.0,21.0,6.0,0.0,21.0,9.0,0.0,456.0,34.0,11.0,4.0,0.0,0.0,0.0,0.0,0.5291349314,0.5291349314,0.008207667,0.5209272644,0.0,0.0,3.0,96.0,44.0,49.0,8.0,21.0,18.0,43.0,8.0,9.0,8.0,14.0,14.0,14.0,13.0,6.0,3.0,0.7154696132596685,0.0,0.3333333333333333,0.18965437133333332,0.0708852456,0.5714285714285714,0.22580645161290322,0.6087912966,-0.17470870340000005,-5.0,39.0,-11.0,-5.0
3857279,2022-11-22,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Australia,France,False,1,4,-3,loss,0,1605.0,65.0,475.0,394.0,65.0,25.0,2.0,6.0,3.0,0.0,10.0,1.0,1.0,361.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,0.32329254,0.32329254,0.0,0.32329254,0.0,0.0,1.0,105.0,39.0,46.0,11.0,21.0,24.0,29.0,10.0,9.0,5.0,14.0,4.0,13.0,15.0,24.0,5.0,2358.0,74.0,763.0,680.0,74.0,81.0,20.0,25.0,14.0,6.0,19.0,15.0,4.0,587.0,26.0,23.0,6.0,0.0,4.0,0.0,0.0,3.170495788,3.170495788,1.710515545,1.4599802429999997,0.0,0.0,7.0,83.0,30.0,44.0,11.0,11.0,13.0,28.0,11.0,19.0,9.0,4.0,14.0,14.0,6.0,5.0,5.0,0.8294736842105264,0.5,0.25,0.080823135,0.080823135,0.5555555555555556,0.3448275862068966,-2.847203248,-2.847203248,-19.0,22.0,-56.0,-18.0
3857279,2022-11-22,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,France,Australia,True,4,1,3,win,3,2358.0,74.0,763.0,680.0,74.0,81.0,20.0,25.0,14.0,6.0,19.0,15.0,4.0,587.0,26.0,23.0,6.0,0.0,4.0,0.0,0.0,3.170495788,3.170495788,1.710515545,1.4599802429999997,0.0,0.0,7.0,83.0,30.0,44.0,11.0,11.0,13.0,28.0,11.0,19.0,9.0,4.0,14.0,14.0,6.0,5.0,5.0,1605.0,65.0,475.0,394.0,65.0,25.0,2.0,6.0,3.0,0.0,10.0,1.0,1.0,361.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,0.32329254,0.32329254,0.0,0.32329254,0.0,0.0,1.0,105.0,39.0,46.0,11.0,21.0,24.0,29.0,10.0,9.0,5.0,14.0,4.0,13.0,15.0,24.0,5.0,0.891218872870249,0.56,0.2608695652173913,0.13784764295652174,0.13784764295652174,0.47368421052631576,0.39285714285714285,2.847203248,2.847203248,19.0,-22.0,56.0,18.0
3857300,2022-11-22,10:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Argentina,Saudi Arabia,True,1,2,-1,loss,0,2128.0,95.0,646.0,542.0,82.0,47.0,16.0,20.0,7.0,12.0,19.0,10.0,0.0,527.0,24.0,15.0,6.0,1.0,1.0,0.0,0.0,2.491633446,1.7081334460000002,0.230635695,1.4774977509999998,0.7835,0.056788407,6.0,107.0,37.0,44.0,11.0,18.0,19.0,23.0,5.0,13.0,6.0,7.0,22.0,8.0,15.0,4.0,4.0,1201.0,66.0,286.0,197.0,62.0,21.0,4.0,5.0,1.0,0.0,11.0,0.0,1.0,228.0,12.0,3.0,2.0,0.0,2.0,0.0,0.0,0.153461642,0.153461642,0.072869367,0.080592275,0.0,0.0,0.0,141.0,35.0,49.0,21.0,29.0,13.0,38.0,6.0,14.0,5.0,22.0,6.0,20.0,4.0,19.0,5.0,0.8390092879256966,0.35,0.4,0.16610889639999998,0.12200953185714287,0.46153846153846156,0.21739130434782608,2.338171804,1.5546718040000003,12.0,-34.0,26.0,12.0
3857300,2022-11-22,10:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Saudi Arabia,Argentina,False,2,1,1,win,3,1201.0,66.0,286.0,197.0,62.0,21.0,4.0,5.0,1.0,0.0,11.0,0.0,1.0,228.0,12.0,3.0,2.0,0.0,2.0,0.0,0.0,0.153461642,0.153461642,0.072869367,0.080592275,0.0,0.0,0.0,141.0,35.0,49.0,21.0,29.0,13.0,38.0,6.0,14.0,5.0,22.0,6.0,20.0,4.0,19.0,5.0,2128.0,95.0,646.0,542.0,82.0,47.0,16.0,20.0,7.0,12.0,19.0,10.0,0.0,527.0,24.0,15.0,6.0,1.0,1.0,0.0,0.0,2.491633446,1.7081334460000002,0.230635695,1.4774977509999998,0.7835,0.056788407,6.0,107.0,37.0,44.0,11.0,18.0,19.0,23.0,5.0,13.0,6.0,7.0,22.0,8.0,15.0,4.0,4.0,0.6888111888111889,0.2,0.6666666666666666,0.05115388066666667,0.05115388066666667,0.35714285714285715,0.15789473684210525,-2.338171804,-1.5546718040000003,-12.0,34.0,-26.0,-12.0
3857268,2022-11-23,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Belgium,Canada,True,1,0,1,win,3,1809.0,84.0,534.0,451.0,79.0,30.0,8.0,5.0,4.0,10.0,10.0,7.0,1.0,439.0,19.0,9.0,3.0,0.0,1.0,0.0,0.0,0.6700408539999999,0.6700408539999999,0.328533527,0.341507327,0.0,0.0,1.0,83.0,24.0,39.0,9.0,30.0,31.0,29.0,9.0,11.0,8.0,11.0,15.0,17.0,8.0,23.0,4.0,1690.0,85.0,480.0,401.0,77.0,60.0,18.0,16.0,9.0,0.0,14.0,18.0,0.0,406.0,23.0,22.0,3.0,1.0,0.0,0.0,0.0,2.5462123360000004,1.7627123359999999,0.643900566,1.11881177,0.7835,0.0,5.0,112.0,32.0,50.0,12.0,10.0,17.0,22.0,8.0,16.0,7.0,15.0,10.0,18.0,9.0,10.0,5.0,0.8445692883895131,0.8,0.3333333333333333,0.07444898377777777,0.07444898377777777,0.7272727272727273,0.3103448275862069,-1.8761714820000006,-1.092671482,-13.0,-29.0,-30.0,-10.0
3857268,2022-11-23,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Canada,Belgium,False,0,1,-1,loss,0,1690.0,85.0,480.0,401.0,77.0,60.0,18.0,16.0,9.0,0.0,14.0,18.0,0.0,406.0,23.0,22.0,3.0,1.0,0.0,0.0,0.0,2.5462123360000004,1.7627123359999999,0.643900566,1.11881177,0.7835,0.0,5.0,112.0,32.0,50.0,12.0,10.0,17.0,22.0,8.0,16.0,7.0,15.0,10.0,18.0,9.0,10.0,5.0,1809.0,84.0,534.0,451.0,79.0,30.0,8.0,5.0,4.0,10.0,10.0,7.0,1.0,439.0,19.0,9.0,3.0,0.0,1.0,0.0,0.0,0.6700408539999999,0.6700408539999999,0.328533527,0.341507327,0.0,0.0,1.0,83.0,24.0,39.0,9.0,30.0,31.0,29.0,9.0,11.0,8.0,11.0,15.0,17.0,8.0,23.0,4.0,0.8354166666666667,0.5625,0.13636363636363635,0.11573692436363638,0.08393868266666667,0.4375,0.36363636363636365,1.8761714820000006,1.092671482,13.0,29.0,30.0,10.0
3857277,2022-11-23,10:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Croatia,Morocco,False,0,0,0,draw,1,2221.0,92.0,686.0,577.0,77.0,44.0,8.0,10.0,2.0,2.0,13.0,1.0,0.0,560.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.8498605050000001,0.8498605050000001,0.0,0.8498605050000001,0.0,0.0,0.0,107.0,46.0,43.0,12.0,9.0,18.0,37.0,11.0,12.0,5.0,12.0,17.0,10.0,17.0,9.0,4.0,1498.0,75.0,384.0,301.0,62.0,28.0,5.0,3.0,0.0,0.0,16.0,5.0,0.0,318.0,19.0,8.0,2.0,0.0,0.0,0.0,0.0,0.36263897600000006,0.36263897600000006,0.200950533,0.16168844300000002,0.0,0.06625415,1.0,168.0,60.0,55.0,15.0,22.0,23.0,36.0,13.0,14.0,8.0,18.0,12.0,13.0,11.0,9.0,4.0,0.8411078717201166,0.2,0.2,0.16997210100000001,0.16997210100000001,0.4166666666666667,0.2972972972972973,0.48722152900000004,0.48722152900000004,-3.0,-61.0,16.0,3.0
3857277,2022-11-23,10:00:00.000,43,FIFA World Cup,106,2022,Group Stage,1,Morocco,Croatia,True,0,0,0,draw,1,1498.0,75.0,384.0,301.0,62.0,28.0,5.0,3.0,0.0,0.0,16.0,5.0,0.0,318.0,19.0,8.0,2.0,0.0,0.0,0.0,0.0,0.36263897600000006,0.36263897600000006,0.200950533,0.16168844300000002,0.0,0.06625415,1.0,168.0,60.0,55.0,15.0,22.0,23.0,36.0,13.0,14.0,8.0,18.0,12.0,13.0,11.0,9.0,4.0,2221.0,92.0,686.0,577.0,77.0,44.0,8.0,10.0,2.0,2.0,13.0,1.0,0.0,560.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.8498605050000001,0.8498605050000001,0.0,0.8498605050000001,0.0,0.0,0.0,107.0,46.0,43.0,12.0,9.0,18.0,37.0,11.0,12.0,5.0,12.0,17.0,10.0,17.0,9.0,4.0,0.7838541666666666,0.0,0.25,0.04532987200000001,0.04532987200000001,0.5714285714285714,0.3611111111111111,-0.48722152900000004,-0.48722152900000004,3.0,61.0,-16.0,-3.0
