match_id,match_date,team,opponent,statsbomb_matches_before,has_statsbomb_features,statsbomb_xg_for_last_3,statsbomb_xg_against_last_3,statsbomb_non_penalty_xg_for_last_3,statsbomb_non_penalty_xg_against_last_3,statsbomb_shots_for_last_3,statsbomb_shots_against_last_3,statsbomb_box_entries_for_last_3,statsbomb_box_entries_against_last_3,statsbomb_pressures_for_last_3,statsbomb_xg_diff_last_3,statsbomb_non_penalty_xg_diff_last_3,statsbomb_shot_diff_last_3,statsbomb_box_entry_diff_last_3,statsbomb_pressure_diff_last_3,statsbomb_xg_for_last_5,statsbomb_xg_against_last_5,statsbomb_non_penalty_xg_for_last_5,statsbomb_non_penalty_xg_against_last_5,statsbomb_shots_for_last_5,statsbomb_shots_against_last_5,statsbomb_box_entries_for_last_5,statsbomb_box_entries_against_last_5,statsbomb_pressures_for_last_5,statsbomb_xg_diff_last_5,statsbomb_non_penalty_xg_diff_last_5,statsbomb_shot_diff_last_5,statsbomb_box_entry_diff_last_5,statsbomb_pressure_diff_last_5
7535,2018-06-17,Serbia,Costa Rica,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7536,2018-06-18,Belgium,Panama,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7536,2018-06-18,Panama,Belgium,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7537,2018-06-18,England,Tunisia,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7537,2018-06-18,Tunisia,England,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7538,2018-06-18,South Korea,Sweden,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7538,2018-06-18,Sweden,South Korea,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7539,2018-06-19,Poland,Senegal,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7539,2018-06-19,Senegal,Poland,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7540,2018-06-19,Egypt,Russia,1.0,1.0,0.364488455,1.9408185929999997,0.364488455,1.9408185929999997,8.0,16.0,8.0,11.0,166.0,-1.5763301379999994,-1.5763301379999994,-8.0,-3.0,47.0,0.364488455,1.9408185929999997,0.364488455,1.9408185929999997,8.0,16.0,8.0,11.0,166.0,-1.5763301379999994,-1.5763301379999994,-8.0,-3.0,47.0
