prediction_generated_at,prediction_date,match_id,kickoff_utc,local_date,status,stage,group,team_a,team_b,model_key,model,model_version,team_a_win_prob,draw_prob,team_b_win_prob,team_a_advancement_prob,team_b_advancement_prob,home_team,away_team,home_score,away_score,winner,actual_class,actual_result,predicted_class,predicted_result,correct,actual_probability,log_loss,brier
2026-06-28T14:44:58Z,2026-06-28,537417,2026-06-28T19:00:00Z,2026-06-28,TIMED,LAST_32,,South Africa,Canada,gradient_boosting,Gradient Boosting Model,live,0.2092352445517599,0.3763551772757768,0.4144095781724632,0.3974128331896484,0.6025871668103516,South Africa,Canada,0.0,1.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.4144095781724632,0.8809004749534345,0.17611291638702284
2026-06-28T14:44:58Z,2026-06-28,537417,2026-06-28T19:00:00Z,2026-06-28,TIMED,LAST_32,,South Africa,Canada,market_adjusted_wc_elo,Market-Adjusted WC Elo Model,live,0.1235980999630378,0.1660838407131527,0.7103180593238095,0.2066400203196142,0.7933599796803859,South Africa,Canada,0.0,1.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.7103180593238095,0.34204243837716913,0.0422586530714763
2026-06-28T14:44:58Z,2026-06-28,537417,2026-06-28T19:00:00Z,2026-06-28,TIMED,LAST_32,,South Africa,Canada,regression,Regression Model,live,0.237394535896642,0.17042992304304,0.592175541060318,0.322609497418162,0.6773905025818381,South Africa,Canada,0.0,1.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.592175541060318,0.5239521659907611,0.08390777121716098
2026-06-28T14:45:06Z,2026-06-28,537423,2026-06-29T17:00:00Z,2026-06-29,TIMED,LAST_32,,Brazil,Japan,blended,Blended Model,live,0.505977076752473,0.1820593362874281,0.3119635869600989,0.5970067448961871,0.4029932551038129,Brazil,Japan,2.0,1.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.505977076752473,0.6812639135816023,0.12484184340415398
2026-06-28T14:45:06Z,2026-06-28,537423,2026-06-29T17:00:00Z,2026-06-29,TIMED,LAST_32,,Brazil,Japan,elo,Elo Model,live,0.5393468239535929,0.22583072396650902,0.23482245207989821,0.6522621859368474,0.3477378140631527,Brazil,Japan,2.0,1.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.5393468239535929,0.6173964568336543,0.10611414949656528
2026-06-28T14:45:06Z,2026-06-28,537423,2026-06-29T17:00:00Z,2026-06-29,TIMED,LAST_32,,Brazil,Japan,gradient_boosting,Gradient Boosting Model,live,0.39794782488704994,0.31548652182440906,0.28656565328854106,0.5556910857992544,0.4443089142007456,Brazil,Japan,2.0,1.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.39794782488704994,0.9214343755397886,0.18137281355192866
2026-06-28T14:45:06Z,2026-06-28,537423,2026-06-29T17:00:00Z,2026-06-29,TIMED,LAST_32,,Brazil,Japan,market_adjusted_wc_elo,Market-Adjusted WC Elo Model,live,0.598243528263295,0.206919128480757,0.194837343255948,0.7017030925036735,0.2982969074963265,Brazil,Japan,2.0,1.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.598243528263295,0.5137573700318662,0.08072845954686601
2026-06-28T14:45:06Z,2026-06-28,537423,2026-06-29T17:00:00Z,2026-06-29,TIMED,LAST_32,,Brazil,Japan,regression,Regression Model,live,0.5641466739107778,0.1102139286905922,0.32563939739863,0.6192536382560739,0.3807463617439262,Brazil,Japan,2.0,1.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.5641466739107778,0.5724410011683585,0.10271874969286525
2026-06-29T21:47:53Z,2026-06-29,537404,2026-06-18T02:00:00Z,2026-06-17,FINISHED,GROUP_STAGE,GROUP_K,Uzbekistan,Colombia,elo,Elo Model,cached_fixture_backfill,0.0434166182025696,0.12,0.8365833817974304,0.1034166182025695,0.8965833817974305,Uzbekistan,Colombia,1.0,3.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.8365833817974304,0.17842908414762682,0.014329997946970699
2026-06-29T21:47:53Z,2026-06-29,537404,2026-06-18T02:00:00Z,2026-06-17,FINISHED,GROUP_STAGE,GROUP_K,Uzbekistan,Colombia,regression,Regression Model,cached_fixture_backfill,0.12163347951876323,0.07209997938606072,0.8062665410951761,0.1576834692117937,0.8423165307882063,Uzbekistan,Colombia,1.0,3.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.8062665410951761,0.21534089499556666,0.019175254488846282
