class_label,class_name,feature,coefficient
1,draw,team_b_wc_prior_goal_diff_per_match,-0.010964934110691663
1,draw,team_b_wc_prior_win_rate,0.023091879587664756
1,draw,team_b_wc_prior_draw_rate,-0.016685760851115273
1,draw,team_b_wc_prior_knockout_matches,-0.046191070235931456
1,draw,wc_prior_matches_diff,1.2924477386219961e-05
1,draw,wc_prior_weight_diff,1.1796306450389562e-05
1,draw,wc_prior_points_per_match_diff,-1.3072091142780667e-06
1,draw,wc_prior_goal_diff_per_match_diff,-2.5069207731216282e-05
1,draw,wc_prior_win_rate_diff,-4.607257353729856e-06
1,draw,wc_prior_draw_rate_diff,1.8830566776905252e-05
1,draw,wc_prior_knockout_matches_diff,4.578182330064291e-06
1,draw,has_injury_data,0.051195218138212845
1,draw,team_a_injured_players_count,-0.017112835159229896
1,draw,team_a_injured_market_value_eur,-0.002969123598664131
1,draw,team_a_injured_market_value_share,0.0019244631580215177
1,draw,team_a_key_injured_players_count,0.048215707138247105
1,draw,team_a_max_injured_player_market_value_eur,-0.008961045600840552
1,draw,team_a_injured_gk_count,-0.03884519356170823
1,draw,team_a_injured_gk_market_value_eur,0.019508720266086535
1,draw,team_a_injured_df_count,0.02304105356998969
1,draw,team_a_injured_df_market_value_eur,-0.03680338186395162
1,draw,team_a_injured_mf_count,-0.012604378742830857
1,draw,team_a_injured_mf_market_value_eur,0.0011338110393823162
1,draw,team_a_injured_fw_count,-0.04646695570118105
1,draw,team_a_injured_fw_market_value_eur,-0.02720732459736558
1,draw,team_b_injured_players_count,-0.01711079786991549
1,draw,team_b_injured_market_value_eur,-0.002979248847266083
1,draw,team_b_injured_market_value_share,0.001921000081501025
1,draw,team_b_key_injured_players_count,0.04820931855647771
1,draw,team_b_max_injured_player_market_value_eur,-0.008957741963099848
1,draw,team_b_injured_gk_count,-0.0388846895669563
1,draw,team_b_injured_gk_market_value_eur,0.01945869615595385
1,draw,team_b_injured_df_count,0.023091326951854674
1,draw,team_b_injured_df_market_value_eur,-0.036766644737889834
1,draw,team_b_injured_mf_count,-0.012621318452185106
1,draw,team_b_injured_mf_market_value_eur,0.0011249870005788157
1,draw,team_b_injured_fw_count,-0.046467928913418256
1,draw,team_b_injured_fw_market_value_eur,-0.027207611114505693
1,draw,injured_players_count_diff,-1.6958185429421764e-06
1,draw,injured_market_value_diff,7.915092192083525e-06
1,draw,injured_market_value_share_diff,2.8040883284568307e-06
1,draw,key_injured_players_count_diff,4.991734936074929e-06
1,draw,max_injured_player_market_value_diff,-2.5723324292458256e-06
1,draw,injured_gk_count_diff,2.7919178317893913e-05
1,draw,injured_gk_market_value_diff,3.536416184138363e-05
1,draw,injured_df_count_diff,-3.6451330833083605e-05
1,draw,injured_df_market_value_diff,-2.639355893444086e-05
1,draw,injured_mf_count_diff,1.3885582891889534e-05
1,draw,injured_mf_market_value_diff,6.825622614008681e-06
1,draw,injured_fw_count_diff,6.880729490308308e-07
1,draw,injured_fw_market_value_diff,2.02582980328088e-07
1,draw,elo_team_a_win_prob,0.003250717652522688
1,draw,elo_draw_prob,-0.03241166027026547
1,draw,elo_team_b_win_prob,0.0032383527210872805
1,draw,tournament_type_continental,-0.06529119431134102
1,draw,tournament_type_default,-0.00810426637155374
1,draw,tournament_type_friendly,0.05956355167572711
1,draw,tournament_type_qualifier,-0.03113415820789401
1,draw,tournament_type_world_cup,-0.002996605101218964
2,team_b_win,neutral,-0.0024494447300018305
2,team_b_win,team_a_pre_elo,0.11903660745277732
2,team_b_win,team_b_pre_elo,-0.0029683000594221596
2,team_b_win,elo_diff,-0.1637088727835042
2,team_b_win,team_a_prediction_elo,-0.1391841096532758
