feature_profile,max_iter,learning_rate,max_leaf_nodes,l2_regularization,class_weight,draw_probability_multiplier,calibration_temperature,validation_accuracy,pooled_validation_accuracy,validation_log_loss,selected
market_full,80,0.04,7,1.0,none,1.2,1.0,0.569329257865937,0.6130592503022975,0.9261719482436764,False
market_full,80,0.04,7,1.0,none,1.2,1.15,0.569329257865937,0.6130592503022975,0.9297286479356133,False
market_full,80,0.04,7,1.0,none,1.2,1.3,0.569329257865937,0.6130592503022975,0.9356437695580154,False
market_full,80,0.04,7,1.0,none,1.2,1.5,0.569329257865937,0.6130592503022975,0.9448400463445165,False
market_full,120,0.03,7,1.0,none,0.85,0.85,0.5827579941860466,0.620918984280532,0.9318529719351273,False
market_full,120,0.03,7,1.0,none,0.85,1.0,0.5827579941860466,0.620918984280532,0.9232026331995385,False
market_full,120,0.03,7,1.0,none,0.85,1.15,0.5827579941860466,0.620918984280532,0.9227054210092025,False
market_full,120,0.03,7,1.0,none,0.85,1.3,0.5827579941860466,0.620918984280532,0.9262125782227709,False
market_full,120,0.03,7,1.0,none,0.85,1.5,0.5827579941860466,0.620918984280532,0.9336702999711088,False
market_full,120,0.03,7,1.0,none,0.95,0.85,0.5825869955540356,0.6203143893591294,0.9280155740290055,False
market_full,120,0.03,7,1.0,none,0.95,1.0,0.5825869955540356,0.6203143893591294,0.9219225456711946,False
market_full,120,0.03,7,1.0,none,0.95,1.15,0.5825869955540356,0.6203143893591294,0.9229688658026427,False
market_full,120,0.03,7,1.0,none,0.95,1.3,0.5825869955540356,0.6203143893591294,0.9274336966200394,False
market_full,120,0.03,7,1.0,none,0.95,1.5,0.5825869955540356,0.6203143893591294,0.9356410453348938,False
market_full,120,0.03,7,1.0,none,1.0,0.85,0.5825869955540356,0.6203143893591294,0.9271221000011199,False
market_full,120,0.03,7,1.0,none,1.0,1.0,0.5825869955540356,0.6203143893591294,0.922011452855021,False
market_full,120,0.03,7,1.0,none,1.0,1.15,0.5825869955540356,0.6203143893591294,0.9236308525133926,False
market_full,120,0.03,7,1.0,none,1.0,1.3,0.5825869955540356,0.6203143893591294,0.9284363076490459,False
market_full,120,0.03,7,1.0,none,1.0,1.5,0.5825869955540356,0.6203143893591294,0.9368927315386285,False
market_full,120,0.03,7,1.0,none,1.05,0.85,0.5779967510259918,0.6172914147521161,0.9268081243265294,False
market_full,120,0.03,7,1.0,none,1.05,1.0,0.5779967510259918,0.6172914147521161,0.9225082168372184,False
market_full,120,0.03,7,1.0,none,1.05,1.15,0.5779967510259918,0.6172914147521161,0.9245867096166946,False
market_full,120,0.03,7,1.0,none,1.05,1.3,0.5779967510259918,0.6172914147521161,0.9296541035641166,False
market_full,120,0.03,7,1.0,none,1.05,1.5,0.5779967510259918,0.6172914147521161,0.9382885332150106,False
market_full,120,0.03,7,1.0,none,1.1,0.85,0.5788517441860466,0.6203143893591294,0.9270094683507552,False
market_full,120,0.03,7,1.0,none,1.1,1.0,0.5788517441860466,0.6203143893591294,0.9233650385208293,False
market_full,120,0.03,7,1.0,none,1.1,1.15,0.5788517441860466,0.6203143893591294,0.9258001959118166,False
market_full,120,0.03,7,1.0,none,1.1,1.3,0.5788517441860466,0.6203143893591294,0.9310591921209308,False
market_full,120,0.03,7,1.0,none,1.1,1.5,0.5788517441860466,0.6203143893591294,0.9398084151308304,False
market_full,120,0.03,7,1.0,none,1.15,0.85,0.5776547537619698,0.6160822249093107,0.9276706636606485,False
market_full,120,0.03,7,1.0,none,1.15,1.0,0.5776547537619698,0.6160822249093107,0.9245408729160214,False
market_full,120,0.03,7,1.0,none,1.15,1.15,0.5776547537619698,0.6160822249093107,0.927240355920537,False
market_full,120,0.03,7,1.0,none,1.15,1.3,0.5776547537619698,0.6160822249093107,0.9326278605204958,False
market_full,120,0.03,7,1.0,none,1.15,1.5,0.5776547537619698,0.6160822249093107,0.941435443618154,False
market_full,120,0.03,7,1.0,none,1.2,0.85,0.577312756497948,0.6148730350665055,0.9287434832140834,False
market_full,120,0.03,7,1.0,none,1.2,1.0,0.577312756497948,0.6148730350665055,0.9260002585598968,False
market_full,120,0.03,7,1.0,none,1.2,1.15,0.577312756497948,0.6148730350665055,0.9288805837945769,False
market_full,120,0.03,7,1.0,none,1.2,1.3,0.577312756497948,0.6148730350665055,0.9343398217589542,False
market_full,120,0.03,7,1.0,none,1.2,1.5,0.577312756497948,0.6148730350665055,0.9431552154979941,False
market_full,120,0.04,15,3.0,none,0.85,0.85,0.5764577633378933,0.6118500604594922,0.9646302322652462,False
market_full,120,0.04,15,3.0,none,0.85,1.0,0.5764577633378933,0.6118500604594922,0.9437313764513271,False
market_full,120,0.04,15,3.0,none,0.85,1.15,0.5764577633378933,0.6118500604594922,0.9348079708839074,False
market_full,120,0.04,15,3.0,none,0.85,1.3,0.5764577633378933,0.6118500604594922,0.9323840648512417,False
market_full,120,0.04,15,3.0,none,0.85,1.5,0.5764577633378933,0.6118500604594922,0.9344650053979163,False
market_full,120,0.04,15,3.0,none,0.95,0.85,0.5723805147058824,0.6106408706166868,0.9591666270625556,False
market_full,120,0.04,15,3.0,none,0.95,1.0,0.5723805147058824,0.6106408706166868,0.9409951104859963,False
market_full,120,0.04,15,3.0,none,0.95,1.15,0.5723805147058824,0.6106408706166868,0.933787674898608,False
market_full,120,0.04,15,3.0,none,0.95,1.3,0.5723805147058824,0.6106408706166868,0.9324796874743823,False
market_full,120,0.04,15,3.0,none,0.95,1.5,0.5723805147058824,0.6106408706166868,0.9354917338738108,False
market_full,120,0.04,15,3.0,none,1.0,0.85,0.5757737688098495,0.6094316807738815,0.9574544872512689,False
market_full,120,0.04,15,3.0,none,1.0,1.0,0.5757737688098495,0.6094316807738815,0.9403645464642678,False
market_full,120,0.04,15,3.0,none,1.0,1.15,0.5757737688098495,0.6094316807738815,0.9338232034315774,False
market_full,120,0.04,15,3.0,none,1.0,1.3,0.5757737688098495,0.6094316807738815,0.9329379111099874,False
market_full,120,0.04,15,3.0,none,1.0,1.5,0.5757737688098495,0.6094316807738815,0.9362906920781526,False
market_full,120,0.04,15,3.0,none,1.05,0.85,0.5766287619699042,0.6124546553808948,0.9563194751305979,False
market_full,120,0.04,15,3.0,none,1.05,1.0,0.5766287619699042,0.6124546553808948,0.9401477988091427,False
market_full,120,0.04,15,3.0,none,1.05,1.15,0.5766287619699042,0.6124546553808948,0.934162411479072,False
market_full,120,0.04,15,3.0,none,1.05,1.3,0.5766287619699042,0.6124546553808948,0.9336227049749888,False
market_full,120,0.04,15,3.0,none,1.05,1.5,0.5766287619699042,0.6124546553808948,0.9372455165046675,False
market_full,120,0.04,15,3.0,none,1.1,0.85,0.5764577633378933,0.6118500604594922,0.9556982925949192,False
market_full,120,0.04,15,3.0,none,1.1,1.0,0.5764577633378933,0.6118500604594922,0.9402971895143575,False
market_full,120,0.04,15,3.0,none,1.1,1.15,0.5764577633378933,0.6118500604594922,0.9347687369065745,False
market_full,120,0.04,15,3.0,none,1.1,1.3,0.5764577633378933,0.6118500604594922,0.9345056101637755,False
market_full,120,0.04,15,3.0,none,1.1,1.5,0.5764577633378933,0.6118500604594922,0.938335454457283,False
market_full,120,0.04,15,3.0,none,1.15,0.85,0.5677902701778386,0.6076178960096735,0.9555362648687642,False
market_full,120,0.04,15,3.0,none,1.15,1.0,0.5677902701778386,0.6076178960096735,0.9407717680149494,False
market_full,120,0.04,15,3.0,none,1.15,1.15,0.5677902701778386,0.6076178960096735,0.9356109228008767,False
market_full,120,0.04,15,3.0,none,1.15,1.3,0.5677902701778386,0.6076178960096735,0.9355623971130211,False
market_full,120,0.04,15,3.0,none,1.15,1.5,0.5677902701778386,0.6076178960096735,0.9395429271221375,False
market_full,120,0.04,15,3.0,none,1.2,0.85,0.5633710242818057,0.6051995163240629,0.9557858798415608,False
market_full,120,0.04,15,3.0,none,1.2,1.0,0.5633710242818057,0.6051995163240629,0.941536144108601,False
market_full,120,0.04,15,3.0,none,1.2,1.15,0.5633710242818057,0.6051995163240629,0.9366620792808616,False
market_full,120,0.04,15,3.0,none,1.2,1.3,0.5633710242818057,0.6051995163240629,0.9367723054962713,False
market_full,120,0.04,15,3.0,none,1.2,1.5,0.5633710242818057,0.6051995163240629,0.940852948388931,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,0.85,0.593108755129959,0.6178960096735188,0.927844102081046,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,1.0,0.593108755129959,0.6178960096735188,0.9217781842907776,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,1.15,0.593108755129959,0.6178960096735188,0.9230359280506073,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,1.3,0.593108755129959,0.6178960096735188,0.9277423698549114,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,1.5,0.593108755129959,0.6178960096735188,0.93623378439092,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,0.85,0.5925957592339262,0.6160822249093107,0.9245052124101085,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,1.0,0.5925957592339262,0.6160822249093107,0.9209010965004913,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,1.15,0.5925957592339262,0.6160822249093107,0.9236280125543633,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,1.3,0.5925957592339262,0.6160822249093107,0.9292340644404135,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,1.5,0.5925957592339262,0.6160822249093107,0.9384165514217391,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,0.85,0.5895445023939808,0.6185006045949214,0.9238547964946129,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,1.0,0.5895445023939808,0.6185006045949214,0.9211849944992686,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,1.15,0.5895445023939808,0.6185006045949214,0.9244479817504897,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,1.3,0.5895445023939808,0.6185006045949214,0.9303660564201253,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,1.5,0.5895445023939808,0.6185006045949214,0.9397690539181448,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,0.85,0.5808770092339262,0.6142684401451027,0.9237799214095059,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,1.0,0.5808770092339262,0.6142684401451027,0.9218726780460048,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,1.15,0.5808770092339262,0.6142684401451027,0.9255579162791138,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,1.3,0.5808770092339262,0.6142684401451027,0.9317096319301195,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,1.5,0.5808770092339262,0.6142684401451027,0.9412625365617582,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,0.85,0.585296255129959,0.6166868198307134,0.9242165311623523,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,1.0,0.585296255129959,0.6166868198307134,0.9229165292506518,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,1.15,0.585296255129959,0.6166868198307134,0.9269217864875762,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,1.3,0.585296255129959,0.6166868198307134,0.9332371185553525,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,1.5,0.585296255129959,0.6166868198307134,0.942877175638565,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,0.85,0.585125256497948,0.6160822249093107,0.9251092741647938,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,1.0,0.585125256497948,0.6160822249093107,0.9242756705560906,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,1.15,0.585125256497948,0.6160822249093107,0.9285088293840355,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,1.3,0.585125256497948,0.6160822249093107,0.9349250016235795,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,1.5,0.585125256497948,0.6160822249093107,0.9445962265384505,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,0.85,0.5893735037619698,0.6178960096735188,0.9264100344886237,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,1.0,0.5893735037619698,0.6178960096735188,0.9259147956456345,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,1.15,0.5893735037619698,0.6178960096735188,0.9302926149619566,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,1.3,0.5893735037619698,0.6178960096735188,0.9367531735074511,False
market_full,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,1.5,0.5893735037619698,0.6178960096735188,0.9464054559025527,False
